product_id,seller_id,product_name,category,subcategory,brand,unit_price,cost_price,stock_quantity,product_status,created_date,_dq_issue
P007264,S00954,Stainless Steel Water Bottle,Home & Kitchen,Home Decor,Prestige,5722.7,4594.34,41,Active,2024-01-27,
P002569,S00132,Stainless Steel Water Bottle Standard,Home & Kitchen,Storage,Prestige,5816.96,4053.75,777,Active,2025-10-11,
P006101,S00236,Cricket Bat Kashmir Willow Premium,Sports & Fitness,Fitness Equipment,SG,2449.51,1918.43,1043,Discontinued,2019-07-11,
P004684,S00507,Wooden Bookshelf Combo,Home & Kitchen,Cookware,Milton,12897.22,9855.89,1015,Inactive,2021-10-18,
P004557,S00651,Bestselling Fiction Novel Premium,Books,Academic,Scholastic,947.78,685.61,1400,Active,2019-09-08,
P005956,S00986,Herbal Face Wash Premium,Beauty & Personal Care,Makeup,Nivea,350.39,226.41,1477,Discontinued,2024-04-12,
P002439,S00361,Women's Floral Printed Kurti Standard,Fashion,Watches,Puma,3087.11,1770.57,785,Active,2022-04-13,
P000578,S00869,Anti-Dandruff Shampoo Combo,Beauty & Personal Care,Skincare,Mamaearth,1913.46,1120.1,424,Inactive,2024-01-24,
P001903,S00695,Soft Plush Teddy Bear - Pack of 2,Toys,Outdoor Toys,Hot Wheels,2691.21,2000.97,1520,Active,2021-04-26,
P006290,S00293,Digital Blood Pressure Monitor - Pack of 2,Health & Wellness,Medical Devices,Dabur,1333.07,738.98,657,Inactive,2022-05-30,
P007907,S00149,Whole Wheat Atta 10kg Standard,Grocery,Snacks,Amul,81.99,63.39,324,Active,2019-06-06,
P003631,S00494,Cricket Bat Kashmir Willow - Pack of 2,Sports & Fitness,Sportswear,Yonex,9202.61,5079.42,1451,Inactive,2022-10-22,
P004980,S00165,Beard Grooming Kit Standard,Beauty & Personal Care,Haircare,Dove,595.94,445.64,542,Active,2023-02-23,
P004461,S00438,Herbal Health Tonic,Health & Wellness,Medical Devices,Dabur,2389.75,1367.38,1255,Active,2020-02-09,
P007872,S00204,Cycling Helmet Standard,Sports & Fitness,Outdoor Gear,Yonex,1956.65,1585.13,1999,Active,2021-10-15,
P004385,S00914,Mixed Dry Fruits Pack Premium,Grocery,Staples,Fortune,1235.28,918.83,1252,Active,2025-05-22,
P006919,S00134,Basmati Rice 5kg (New Edition),Grocery,Beverages,Tata,1997.79,1547.37,339,Active,2025-06-23,
P006337,S00727,Assorted Namkeen Pack (New Edition),Grocery,Snacks,Amul,1475.97,1197.74,1045,Active,2023-10-05,
P002266,S00757,Cricket Bat Kashmir Willow,Sports & Fitness,Outdoor Gear,Cosco,3790.08,2561.27,1543,Active,2021-02-14,
P002019,S00939,Non-Stick Frying Pan (New Edition),Home & Kitchen,Furniture,Prestige,10975.08,7506.85,1909,Active,2022-12-25,
P005342,S00777,Non-Stick Frying Pan Combo,Home & Kitchen,Home Decor,Philips,284.55,196.22,1560,Pending,2024-11-26,invalid_product_status
P004847,S00594,Car Seat Cover Set Combo,Automotive,Tools,Generic,6597.85,3734.62,1130,Inactive,2020-11-23,
P000796,S00273,Illustrated Children's Story Book (New Edition),Books,Fiction,Rupa,500.75,301.14,762,Active,2024-01-25,
P000808,S00370,Bike Riding Gloves Standard,Automotive,Bike Accessories,Michelin,4700.3,3745.45,930,Active,2024-03-09,
P008979,S00851,Anti-Dandruff Shampoo (New Edition),Beauty & Personal Care,Makeup,Himalaya,1792.05,1359.64,797,Active,2026-06-20,
P000677,S00158,Instant Coffee Powder Premium,Grocery,Snacks,Generic,1741.36,1305.86,330,Active,2019-11-16,
P004138,S00023,Aloe Vera Gel (New Edition),Beauty & Personal Care,Skincare,Nivea,1739.47,1463.39,1009,Inactive,2024-04-17,
P007246,S00773,Mixer Grinder Combo,Home & Kitchen,Cookware,Philips,9345.25,7714.27,1421,Active,2024-05-27,
P004016,S00009,Plastic Storage Containers,Home & Kitchen,Kitchen Appliances,Cello,126.82,81.09,1716,Discontinued,2019-10-23,
P000547,S00730,Car Dashboard Camera Standard,Automotive,Car Accessories,3M,7737.62,5557.21,44,Active,2025-05-08,
P001665,S00757,Wall Clock,Home & Kitchen,Furniture,Generic,3153.1,2124.27,148,Active,2025-07-25,
P009310,S00708,Action Figure Superhero - Pack of 2,Toys,Action Figures,Fisher-Price,2289.2,1770.98,314,Active,2019-12-05,
P005045,S00113,USB Type-C Fast Charger Standard,Electronics,Cameras,Noise,9852.35,7281.92,1519,Inactive,2022-11-23,
P000545,S00935,Wireless Bluetooth Headphones Combo,Electronics,Cameras,Noise,52999.3,39690.88,1351,Active,2020-08-15,
P007134,S00732,Running Track Pants (New Edition),Sports & Fitness,Yoga,SG,534.19,323.23,1702,Discontinued,2020-05-09,
P008656,S00082,Self-Help Motivational Book Combo,Books,Comics,Penguin,1012.46,766.63,840,Active,2022-04-23,
P004626,S00998,Cricket Bat Kashmir Willow - Pack of 2,Sports & Fitness,Beverages,Generic,7116.79,4931.81,616,Active,2020-01-27,invalid_subcategory
P002938,S00239,Protein Powder Supplement Standard,Health & Wellness,Supplements,HealthKart,4413.09,3694.24,630,Active,2025-09-14,
P000387,S00929,Business Strategy Book (New Edition),Books,Non-Fiction,Rupa,1149.91,689.33,1880,Inactive,2019-08-18,
P009871,S00361,Educational Learning Tablet (New Edition),Toys,Board Games,LEGO,1542.23,1097.82,1335,Active,2022-06-03,
P009134,S00559,Matte Lipstick - Pack of 2,Beauty & Personal Care,Makeup,WOW,2989.9,1776.4,1252,Active,2023-12-31,
P009096,S00361,Hair Growth Serum Premium,Beauty & Personal Care,Haircare,WOW,2030.49,1164.18,1111,Active,2021-05-01,
P009447,S00566,Camping Tent 2-Person Premium,Sports & Fitness,Fitness Equipment,Cosco,11725.18,9695.18,1443,Active,2025-04-22,
P005509,S00697,HD Webcam - Pack of 2,Electronics,Laptops,Realme,78327.33,53433.34,997,Active,2022-11-27,
P006609,S00771,Instant Coffee Powder,Grocery,Staples,Tata,101.2,66.16,1168,Active,2026-06-16,
P004226,S00212,Cycling Helmet Premium,Sports & Fitness,Outdoor Gear,Yonex,8870.47,5889.35,655,Active,2024-09-25,
P003608,S00523,Basmati Rice 5kg (New Edition),Grocery,Snacks,Tata,402.79,340.04,883,Active,2024-07-11,
P008651,S00786,Wooden Puzzle Board,Toys,Action Figures,Fisher-Price,603.25,433.86,901,Active,2023-12-19,
P003961,S00868,Fish Oil Omega-3 Capsules (New Edition),Health & Wellness,Ayurveda,Dabur,125.21,79.41,-5,Active,2022-01-24,invalid_stock_quantity
P005946,S00519,Skipping Rope (New Edition),Sports & Fitness,Fitness Equipment,SG,1907.94,1267.57,1044,Inactive,2025-09-19,
P000428,S00329,Jigsaw Puzzle 500 Pieces - Pack of 2,Toys,Educational Toys,Generic,3839.66,2898.04,781,Discontinued,2020-09-07,
P005958,S00826,Non-Stick Frying Pan Premium,Home & Kitchen,Cookware,Generic,7876.32,5513.96,692,Active,2026-02-10,
P002808,S00579,Tyre Inflator Pump Combo,Automotive,Car Accessories,3M,6744.5,4190.14,1385,Active,2020-05-18,
P003146,S00459,Assorted Namkeen Pack (New Edition),Grocery,Beverages,Generic,855.44,622.4,572,Active,2022-01-11,
P001202,S00823,Instant Coffee Powder Premium,Grocery,Staples,Nestle,1681.73,1413.55,161,Active,2021-11-28,
P005860,S00198,Beard Grooming Kit,Beauty & Personal Care,Haircare,WOW,292.72,198.08,822,Active,2022-09-19,
P008309,S00733,Stainless Steel Water Bottle Premium,Home & Kitchen,Storage,Generic,3659.6,2971.96,830,Active,2024-10-02,
P008937,S00848,Women's Handbag Premium,Fashion,Watches,H&M,457.94,304.9,1269,Active,2024-07-16,
P003906,S00754,Sunscreen SPF 50,Beauty & Personal Care,Haircare,WOW,1684.06,996.37,1544,Active,2024-06-20,
P000217,S00144,Business Strategy Book Combo,Books,Comics,Penguin,1036.63,627.61,977,Active,2022-03-13,
P009540,S00428,Women's Denim Jacket - Pack of 2,Fashion,Accessories,H&M,3044.96,1892.02,1763,Active,2023-07-04,
P007613,S00334,Women's Denim Jacket Premium,Fashion,Men's Clothing,Generic,4744.02,3476.0,1866,Active,2020-02-02,
P009424,S00923,Adjustable Dumbbell Set Combo,Sports & Fitness,Yoga,Decathlon,2103.42,1447.44,675,Active,2024-03-14,
P007588,S00064,Sunscreen SPF 50,Beauty & Personal Care,Personal Hygiene,Mamaearth,1605.68,919.24,730,Inactive,2020-06-08,
P004192,S00510,Car Dashboard Camera Standard,Automotive,Car Accessories,3M,239.23,193.36,165,Active,2019-09-18,
P000801,S00457,Football Size 5 Standard,Sports & Fitness,Fitness Equipment,SG,11057.26,8404.5,1318,Active,2025-07-08,
P002446,S00715,Water Gun Toy - Pack of 2,Toys,Puzzles,Funskool,1627.19,971.81,692,Active,2023-09-13,
P001695,S00664,Water Gun Toy Combo,Toys,Educational Toys,Hot Wheels,2900.63,1758.67,131,Active,2022-02-17,
P001208,S00899,Illustrated Children's Story Book Combo,Books,Comics,Scholastic,842.18,704.32,614,Inactive,2022-09-09,
P009043,S00702,Soft Plush Teddy Bear,Toys,Puzzles,LEGO,3734.04,2661.56,604,Active,2024-09-10,
P006108,S00972,Car Air Freshener Combo,Automotive,Tools,Bosch,5227.01,3970.2,1101,Active,2022-04-16,
P008739,S00924,Illustrated Children's Story Book - Pack of 2,Books,Children's Books,Generic,424.01,320.84,933,Active,2022-09-09,
P004014,S00178,Car Seat Cover Set Combo,Automotive,Car Care,3M,134.01,105.39,394,Active,2021-07-12,
P008948,S00985,Badminton Racket (New Edition),Sports & Fitness,Yoga,Nivia,300.93,185.87,1982,Inactive,2023-03-23,
P000470,S00207,Car Vacuum Cleaner - Pack of 2,Automotive,Car Care,Bosch,5157.94,3516.12,1741,Active,2025-03-23,
P001017,S00924,Cricket Bat Kashmir Willow Combo,Sports & Fitness,Outdoor Gear,Generic,8287.87,6335.71,230,Active,2020-08-25,
P000695,S00894,Car Dashboard Camera Standard,Automotive,Bike Accessories,Bosch,6045.52,4311.14,647,Inactive,2022-10-16,
P001114,S00309,Camping Tent 2-Person (New Edition),Sports & Fitness,Outdoor Gear,Cosco,5585.66,4459.17,1454,Active,2025-03-22,
P002916,S00365,Assorted Namkeen Pack - Pack of 2,Grocery,Dairy,Fortune,237.1,193.19,742,Active,2020-01-08,
P000213,S00767,LED Study Lamp Combo,Home & Kitchen,Storage,Prestige,11840.4,7174.02,1970,Inactive,2022-08-29,
P004420,S00329,Jigsaw Puzzle 500 Pieces - Pack of 2,Toys,Puzzles,Funskool,1323.04,1114.78,22,Discontinued,2025-06-09,
P002299,S00446,Action Figure Superhero,Toys,Educational Toys,Fisher-Price,697.84,548.52,1553,Active,2023-07-24,
P001905,S00262,Bike Riding Gloves Combo,Automotive,Car Accessories,Generic,7702.26,6146.48,673,Active,2021-08-05,
P005149,S00528,Men's Sports Sneakers,Fashion,Watches,Van Heusen,751.41,605.11,1985,Active,2022-03-23,
P002428,S00966,Yoga Mat Anti-Slip Combo,Sports & Fitness,Sportswear,SG,11920.91,8087.53,1639,Active,2022-05-05,
P006476,S00837,Hair Growth Serum Standard,Beauty & Personal Care,Personal Hygiene,Generic,2791.75,1651.0,1759,Active,2019-11-08,
P000810,S00652,Poetry Anthology Combo,Books,Comics,Generic,1320.69,957.88,867,Discontinued,2024-11-26,
P000020,S00741,Women's Floral Printed Kurti Premium,Fashion,Accessories,Levis,2580.93,1837.03,1915,Inactive,2025-11-16,
P001323,S00181,Digital Blood Pressure Monitor Combo,Health & Wellness,Personal Health,Omron,3647.59,2545.22,673,Active,07/03/2025,invalid_created_date
P003651,S00740,Building Blocks Set Combo,Toys,Board Games,Fisher-Price,3013.08,2452.0,1075,Active,2024-09-18,
P004074,S00208,Tyre Inflator Pump Standard,Automotive,Bike Accessories,3M,4396.48,3504.73,1646,Active,2022-06-08,
P002454,S00545,Cold Drink 2L Bottle Premium,Grocery,Beverages,Amul,2397.69,1359.52,1390,Inactive,2020-12-15,
P001050,S00337,Men's Slim Fit Jeans Combo,Fashion,Men's Clothing,Van Heusen,3910.39,2384.72,132,Active,2026-03-11,
P005752,S00985,Portable Bluetooth Speaker - Pack of 2,Electronics,Headphones,Noise,66620.15,42989.25,709,Active,2022-07-14,duplicate_product_record
P002048,S00486,Jigsaw Puzzle 500 Pieces Combo,Toys,Puzzles,Fisher-Price,240.75,201.38,441,Active,2024-03-12,
P003686,S00711,Men's Cotton Casual Shirt - Pack of 2,Fashion,Footwear,Van Heusen,4132.98,3465.27,1440,Active,2025-11-20,
P009467,S00430,Car Dashboard Camera Standard,Automotive,Car Accessories,Generic,1209.65,697.12,1942,Active,2021-04-18,
P004859,S00441,Assorted Namkeen Pack Combo,Grocery,Dairy,Tata,149.16,99.64,930,Discontinued,2022-01-26,
P006768,S00574,Football Size 5,Sports & Fitness,Sportswear,Generic,9524.13,7945.84,1654,Active,2021-06-25,
P001583,S00499,Men's Sports Sneakers Combo,Fashion,Accessories,Biba,1707.03,951.09,406,Inactive,2021-10-30,
P001837,S00782,USB Type-C Fast Charger - Pack of 2,Electronics,Accessories,Dell,8479.09,5677.53,1931,Active,2021-03-25,
P000854,S00009,Cotton Bedsheet Set Standard,Home & Kitchen,Furniture,Cello,5208.56,3441.03,1060,Active,2021-01-13,
P009276,S00279,Men's Cotton T-Shirt - Pack of 2,Fashion,Women's Clothing,Van Heusen,624.43,528.77,118,Active,2023-12-17,
P005506,S00657,Action Figure Superhero,Toys,Action Figures,LEGO,744.0,575.32,1641,Active,2022-03-16,
P005293,S00720,Ayurvedic Immunity Booster,Health & Wellness,Personal Health,Omron,4014.68,2486.94,537,Discontinued,2021-01-10,
P001899,S00688,Running Track Pants Standard,Sports & Fitness,Sportswear,Cosco,2220.89,1306.72,1141,Active,2022-01-08,
P005052,S00781,Water Gun Toy - Pack of 2,Toys,Action Figures,Funskool,320.27,228.58,1692,Active,2021-09-27,
P000184,S00128,Ayurvedic Immunity Booster Standard,Health & Wellness,Medical Devices,HealthKart,5473.11,3101.19,1061,Active,2021-04-05,
P002355,S00458,Car Seat Cover Set - Pack of 2,Automotive,Bike Accessories,Studds,6079.53,5147.28,352,Active,2021-07-12,
P000118,S00284,Hair Growth Serum - Pack of 2,Beauty & Personal Care,Haircare,Generic,2386.86,1739.53,1758,Discontinued,2020-11-14,
P008812,S00670,Men's Cotton Casual Shirt - Pack of 2,Fashion,Women's Clothing,Allen Solly,909.8,742.93,779,Active,2024-11-02,
P007899,S00271,Multivitamin Tablets Standard,Health & Wellness,Ayurveda,Generic,4404.21,2753.8,1729,Active,2024-04-15,
P003457,S00598,Women's Floral Printed Kurti - Pack of 2,Fashion,Women's Clothing,Adidas,577.71,373.99,1791,Active,2024-12-19,
P003196,S00502,Toor Dal 1kg,Grocery,Beverages,Tata,843.12,629.61,833,Active,2025-12-02,
P001969,S00584,USB Type-C Fast Charger,Electronics,Headphones,Noise,5215.39,4376.37,1926,Active,2019-08-18,
P009113,S00913,Running Track Pants Standard,Sports & Fitness,Outdoor Gear,Yonex,1173.19,853.48,827,Active,2026-04-05,
P007029,S00940,Digital Blood Pressure Monitor Combo,Health & Wellness,Medical Devices,HealthKart,5548.54,3485.14,849,Inactive,2026-07-24,
P002992,S00980,Science Textbook,Books,Children's Books,Penguin,1234.16,927.68,401,Inactive,2021-04-11,
P008705,S00215,Building Blocks Set Combo,Toys,Action Figures,LEGO,3712.26,3130.41,1984,Active,2022-12-10,
P007833,S00882,Business Strategy Book (New Edition),Books,Non-Fiction,Rupa,152.65,109.49,1353,Active,2024-05-20,
P005221,S00968,Poetry Anthology Combo,Books,Children's Books,Rupa,1001.87,558.12,45,Active,2023-07-22,
P005001,S00685,LED Study Lamp Premium,Home & Kitchen,Home Decor,Philips,5597.21,4424.76,1447,Active,2026-06-07,
P007167,S00365,Masala Chai Tea Bags - Pack of 2,Grocery,Snacks,Tata,1510.91,1275.74,1660,Active,2023-07-27,
P004292,S00490,Yoga Mat Anti-Slip Standard,Sports & Fitness,Outdoor Gear,Generic,7107.44,4186.54,47,Active,2025-10-24,
P005794,S00599,Educational Learning Tablet Combo,Toys,Outdoor Toys,LEGO,3768.91,2952.06,912,Active,2020-04-12,
P003827,S00997,Cookbook Recipes Collection Combo,Books,Academic,Rupa,660.62,413.23,807,Active,2023-05-16,
P005777,S00499,Smart Watch Fitness Tracker Standard,Electronics,Smart Watches,Mi,31268.48,21124.29,943,Inactive,2021-07-10,
P008175,S00751,Gaming Laptop 15.6 inch (New Edition),Electronics,Smart Watches,Realme,53390.63,30863.56,240,Discontinued,2020-06-23,
P006693,S00874,Pulse Oximeter Combo,Health & Wellness,Supplements,Generic,1278.98,971.38,1283,Active,2021-01-13,
P003477,S00850,Men's Leather Formal Shoes Combo,Fashion,Accessories,H&M,377.31,276.86,1277,Active,2021-02-01,
P005597,S00112,Cotton Bedsheet Set - Pack of 2,Home & Kitchen,Furniture,Nilkamal,14881.25,12344.61,1603,Active,2022-03-18,
P001907,S00807,Football Size 5,Sports & Fitness,Sportswear,Decathlon,10315.24,8344.69,1299,Active,2025-03-09,
P003962,S00420,Yoga Mat Anti-Slip Standard,Sports & Fitness,Yoga,Nivia,4362.8,3121.42,1267,Active,2023-09-17,
P009270,S00248,Wall Clock - Pack of 2,Home & Kitchen,Furniture,Prestige,7418.33,5057.02,610,Active,2023-05-11,
P004132,S00254,Pulse Oximeter Standard,Health & Wellness,Supplements,Omron,2828.77,1752.37,631,Inactive,2020-09-29,
P003826,S00806,Men's Leather Formal Shoes Combo,Fashion,Watches,H&M,3368.32,2349.29,1677,Active,2024-06-17,
P001312,S00013,Basmati Rice 5kg - Pack of 2,Grocery,Snacks,Generic,1470.58,874.27,531,Active,2025-02-12,
P007827,S00501,Women's Floral Printed Kurti,Fashion,Women's Clothing,Van Heusen,0,2695.35,1526,Active,2022-08-15,invalid_unit_price
P003915,S00667,Remote Control Car Premium,Toys,Action Figures,Generic,2931.43,2488.36,920,Active,2022-09-17,
P004741,S00442,Pulse Oximeter Standard,Health & Wellness,Personal Health,Generic,605.6,448.1,68,Discontinued,2026-06-13,
P003325,S00328,Multivitamin Tablets (New Edition),Health & Wellness,Medical Devices,Omron,2998.91,2288.65,305,Active,2021-09-15,
P004482,S00712,Camping Tent 2-Person,Sports & Fitness,Yoga,Nivia,9779.27,6778.45,94,Active,2020-02-24,
P003475,S00464,Bike Cover Waterproof (New Edition),Automotive,Car Care,Generic,4841.21,3938.67,368,Active,2020-01-18,
P001223,S00464,Cookbook Recipes Collection (New Edition),Books,Fiction,Rupa,1167.54,892.44,458,Active,2019-09-10,
P000358,S00328,Biography of a Historical Figure Premium,Books,Fiction,HarperCollins,306.18,223.06,1865,Active,2020-03-01,
P004231,S00948,Herbal Face Wash Combo,Beauty & Personal Care,Skincare,WOW,681.67,404.59,241,Inactive,2020-01-07,
P001281,S00750,Smart Watch Fitness Tracker Premium,Electronics,Cameras,Mi,3330.43,1943.32,74,Active,2023-11-09,
P006696,S00305,Cold Drink 2L Bottle Premium,Grocery,Snacks,Tata,573.91,361.28,1002,Active,2022-09-30,
P005474,S00882,Electric Kettle Premium,Home & Kitchen,Kitchen Appliances,Generic,5996.57,3891.11,563,Active,2024-02-16,
P000214,S00292,Gaming Laptop 15.6 inch Standard,Electronics,Mobiles,Generic,9029.51,7629.02,930,Discontinued,2025-07-04,
P000925,S00266,Body Deodorant Spray Premium,Beauty & Personal Care,Haircare,Mamaearth,629.1,489.28,1847,Inactive,2024-05-10,
P005612,S00455,Body Deodorant Spray Combo,Beauty & Personal Care,Skincare,Nivea,428.79,249.89,1836,Active,2024-11-08,
P008008,S00296,Men's Cotton T-Shirt - Pack of 2,Fashion,Women's Clothing,Biba,3521.24,2633.85,1177,Active,2023-01-16,
P001615,S00889,Wall Clock (New Edition),Home & Kitchen,Home Decor,Philips,14375.13,11147.26,1433,Active,2021-04-03,
P003751,S00271,Men's Sports Sneakers - Pack of 2,Fashion,Accessories,Levis,937.86,539.38,1888,Active,2023-08-31,
P003216,S00583,Pulse Oximeter - Pack of 2,Health & Wellness,Personal Health,Generic,400.83,329.81,17,Active,2024-09-08,
P006026,S06470,Fish Oil Omega-3 Capsules - Pack of 2,Health & Wellness,Supplements,Generic,5311.67,4074.09,906,Active,2025-01-09,invalid_seller_id
P005524,S00117,Competitive Exam Guide Combo,Books,Fiction,Generic,675.06,447.58,1945,Active,2021-08-12,
P001459,S00011,Men's Cotton T-Shirt - Pack of 2,Fashion,Footwear,Allen Solly,4398.46,3641.76,1504,Active,2022-10-22,
P004493,S00318,Cotton Bedsheet Set,Home & Kitchen,Home Decor,Cello,12576.99,7555.53,820,Inactive,2020-01-20,
P009530,S00766,Car Vacuum Cleaner - Pack of 2,Automotive,Car Care,Bosch,4266.71,3508.2,124,Active,2020-08-21,
P006711,S00857,Yoga Mat Anti-Slip,Sports & Fitness,Outdoor Gear,Nivia,1866.28,1450.45,198,Active,2025-11-04,
P004697,S00713,LED Study Lamp Premium,Home & Kitchen,Storage,Prestige,11170.31,7365.01,1460,Active,2025-08-06,
P003766,S00446,Digital Blood Pressure Monitor Combo,Health & Wellness,Medical Devices,Omron,1764.92,998.7,17,Active,2025-05-19,
P001246,S00623,Multigrain Cereal,Grocery,Staples,Generic,2162.07,1790.78,1294,Active,2021-05-12,
P001390,S00825,Camping Tent 2-Person (New Edition),Sports & Fitness,Sportswear,Decathlon,4318.24,3072.3,1712,Discontinued,2022-12-18,
P009663,S00527,Cookbook Recipes Collection,Books,Comics,Scholastic,726.57,449.5,1078,Active,2023-04-14,
P006851,S00783,Science Textbook (New Edition),Books,Non-Fiction,Penguin,1353.68,903.57,1043,Active,2025-04-19,
P001212,S00453,Smart Watch Fitness Tracker Premium,Electronics,Smart Watches,Mi,25749.98,17185.88,870,Active,2020-01-10,
P004524,S00543,Car Phone Mount Holder Combo,Automotive,Bike Accessories,Michelin,215.59,150.17,1181,Active,2024-07-09,
P009944,S00600,Microfiber Car Cleaning Cloth Premium,Automotive,Tools,3M,945.65,567.71,279,Active,2024-11-30,
P000682,S00095,Men's Cotton Casual Shirt Standard,Fashion,Footwear,Biba,4251.96,2907.46,668,Active,2021-08-08,
